Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,4,516244417,524288,984.66,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,5,509617291,524288,972.02,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,6,515537208,524288,983.31,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,7,499522708,524288,952.76,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,8,500357375,524288,954.36,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,9,506374417,524288,965.83,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,10,509895625,524288,972.55,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,11,500317417,524288,954.28,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,12,499093083,524288,951.94,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,13,503483791,524288,960.32,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,14,504369458,524288,962.01,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Actual,15,501519250,524288,956.57,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,1,508911751,524288,970.67,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,2,502976667,524288,959.35,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,3,502602667,524288,958.64,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,4,515155084,524288,982.58,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,5,508527958,524288,969.94,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,6,514447875,524288,981.23,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,7,498433375,524288,950.69,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,8,499268042,524288,952.28,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,9,505285084,524288,963.75,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,10,508806292,524288,970.47,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,11,499228084,524288,952.2,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,12,498003750,524288,949.87,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,13,502394458,524288,958.24,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,14,503280125,524288,959.93,0,0,0,0
PhysicsBenchmark.CalculateHorizontalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateHorizontalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Result,15,500429917,524288,954.49,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Overhead,Jitting,1,63125,1,63125,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Jitting,1,324208,1,324208,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Overhead,Jitting,2,117500,16,7343.75,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Jitting,2,426166,16,26635.38,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,1,362542,16,22658.88,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,2,678458,32,21201.81,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,3,1322459,64,20663.42,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,4,2677458,128,20917.64,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,5,5258708,256,20541.83,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,6,10666791,512,20833.58,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,7,20978208,1024,20486.53,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,8,41769125,2048,20395.08,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,9,46986458,4096,11471.3,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,10,7752916,8192,946.4,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,11,15309916,16384,934.44,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,12,30460917,32768,929.59,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,13,61187500,65536,933.65,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,14,121684459,131072,928.38,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,15,249272500,262144,950.9,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,16,488799208,524288,932.31,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Workload,Pilot,17,973211125,1048576,928.13,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Overhead,Warmup,1,2161625,1048576,2.06,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Overhead,Warmup,2,2145459,1048576,2.05,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Overhead,Warmup,3,2198125,1048576,2.1,0,0,0,0
PhysicsBenchmark.CalculateVerticalStickForces,PhysicsCSAlevlProject,PhysicsBenchmark,CalculateVerticalStickForces,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),,1,Overhead,Warmup,4,2345708,1048576,2.24,0,0,0,0
